ID,Pred
2016_3146_3292,0.172251820295228
2016_3146_3299,0.04976827154246507
2016_3146_3308,0.3530785760471732
2016_3146_3323,0.00042030389734170525
2016_3146_3326,0.001306093144045722
2016_3146_3328,0.017864324117178036
2016_3146_3329,0.01265475952127256
2016_3146_3333,0.0010538655664152816
2016_3146_3335,0.1914465850974149
2016_3146_3343,0.03300811771005946
2016_3146_3345,0.09660161221128943
2016_3146_3352,0.050101283984513724
2016_3146_3355,0.24554460928683863
2016_3146_3362,0.11053859939111717
2016_3146_3371,0.14991099753168244
2016_3146_3376,0.0004180365829299947
2016_3146_3378,0.03927656938864396
2016_3146_3382,0.0700073054284771
2016_3146_3385,0.1069392202207199
2016_3146_3390,0.0013835157469049306
2016_3146_3393,0.0014282167941002148
2016_3146_3397,0.005895966080153141
2016_3146_3400,0.0009021273032805232
2016_3146_3401,0.0014310713752749911
2016_3146_3407,0.049137193852394186
2016_3146_3417,0.0018811370052542187
2016_3146_3421,0.4059613329039552
2016_3146_3449,0.012261252808260192
2016_3146_3452,0.015901823519738355
2016_3146_3453,0.043648944796966745
2016_3151_3161,0.28822790208973037
2016_3151_3163,0.0005367750327432927
2016_3151_3177,0.05723200895271698
2016_3151_3182,0.7369355643166514
2016_3151_3196,0.20358875753183892
2016_3151_3199,0.01838153428270546
2016_3151_3203,0.5626428461926348
2016_3151_3208,0.14791364822543965
2016_3151_3218,0.7780244060172051
2016_3151_3225,0.556343615569923
2016_3151_3231,0.37694468627421157
2016_3151_3233,0.7780244060172051
2016_3151_3239,0.5711489384307541
2016_3151_3241,0.5573437150533512
2016_3151_3243,0.522866196925918
2016_3151_3246,0.006863847905658503
2016_3151_3257,0.006427672311320178
2016_3151_3268,0.005941128512326719
2016_3151_3274,0.1079124646831731
2016_3151_3277,0.06276104798395507
2016_3151_3280,0.0314004638324546
2016_3151_3281,0.2113864756680991
2016_3151_3283,0.5571092732814044
2016_3151_3292,0.47868070277913866
2016_3151_3299,0.5597038205737809
2016_3151_3308,0.875583830123618
2016_3151_3323,0.002674808339118646
2016_3151_3326,0.0075613644234076285
2016_3151_3328,0.2027880598369007
2016_3151_3329,0.28777013423815867
2016_3151_3333,0.002206449225125481
2016_3151_3335,0.800561036788298
2016_3151_3343,0.3967935078091998
2016_3151_3345,0.5186179064587448
2016_3151_3352,0.5681726133307227
2016_3151_3355,0.6078893186072052
2016_3151_3362,0.4116248430975728
2016_3151_3371,0.5379978460855985
2016_3151_3376,0.0031236726279386686
2016_3151_3378,0.0949509656246707
2016_3151_3382,0.5446358811636416
2016_3151_3385,0.49474565364062784
2016_3151_3390,0.04525268022003388
2016_3151_3393,0.029857250057851604
2016_3151_3397,0.47696296626703244
2016_3151_3400,0.00390711535402387
2016_3151_3401,0.07374498361426417
2016_3151_3407,0.7096504690551353
2016_3151_3417,0.010895375840070002
2016_3151_3421,0.8976959018507977
2016_3151_3449,0.16363817865676894
2016_3151_3452,0.09530482304341703
2016_3151_3453,0.3424100294485992
2016_3161_3163,0.0014349763655020999
2016_3161_3177,0.03233353554567673
2016_3161_3182,0.6865273258340991
2016_3161_3196,0.37325086959493686
2016_3161_3199,0.027367114465177048
2016_3161_3203,0.6136680803772517
2016_3161_3208,0.5817181278213822
2016_3161_3218,0.7369255252121254
2016_3161_3225,0.9475305408274312
2016_3161_3231,0.2199409484817771
2016_3161_3233,0.763280637477357
2016_3161_3239,0.7927991114821724
2016_3161_3241,0.4310006112076971
2016_3161_3243,0.24175707126507945
2016_3161_3246,0.007298412385101756
2016_3161_3257,0.009553141608321037
2016_3161_3268,0.013846348842343715
2016_3161_3274,0.3535411728834804
2016_3161_3277,0.017335375942451853
2016_3161_3280,0.13081209466055782
2016_3161_3281,0.8026186198274471
2016_3161_3283,0.8500296241398825
2016_3161_3292,0.5697501054697857
2016_3161_3299,0.5557705853526771
2016_3161_3308,0.9306813924008905
2016_3161_3323,0.0075740346035547
2016_3161_3326,0.00649344392196142
2016_3161_3328,0.20016905692345202
2016_3161_3329,0.6294964713478666
2016_3161_3333,0.010108246436446287
2016_3161_3335,0.724637524665655
2016_3161_3343,0.5211007024210693
2016_3161_3345,0.2879763485891708
2016_3161_3352,0.41266968335515236
2016_3161_3355,0.7864660148671779
2016_3161_3362,0.36946025820864486
2016_3161_3371,0.6614533392582519
2016_3161_3376,0.0062257520106478595
2016_3161_3378,0.23863747751679795
2016_3161_3382,0.5137029510955804
2016_3161_3385,0.7036557260965973
2016_3161_3390,0.006296693949913567
2016_3161_3393,0.011450080502273672
2016_3161_3397,0.1935430288159493
2016_3161_3400,0.01426410058850271
2016_3161_3401,0.051628012214058557
2016_3161_3407,0.4956798903328763
2016_3161_3417,0.041778786647538764
2016_3161_3421,0.9258952848802271
2016_3161_3449,0.20733277544227982
2016_3161_3452,0.18985703050225203
2016_3161_3453,0.5264087900702439
2016_3163_3177,0.9969718768451148
2016_3163_3182,0.9981563706406527
2016_3163_3196,0.9985789479802663
2016_3163_3199,0.9969869208528721
2016_3163_3203,0.9988047638720352
2016_3163_3208,0.9982639586822264
2016_3163_3218,0.9994196530744122
2016_3163_3225,0.9994361220422517
2016_3163_3231,0.9978032848334163
2016_3163_3233,0.9994196530744122
2016_3163_3239,0.9991009834346242
2016_3163_3241,0.997800958385079
2016_3163_3243,0.9980137356986242
2016_3163_3246,0.9969946499403967
2016_3163_3257,0.9978898713905322
2016_3163_3268,0.9055025975638861
2016_3163_3274,0.9973187465844552
2016_3163_3277,0.9980318458751343
2016_3163_3280,0.9981591497009552
2016_3163_3281,0.9989927147377823
2016_3163_3283,0.999636617030836
2016_3163_3292,0.9995012108408322
2016_3163_3299,0.9995060226582416
2016_3163_3308,0.9993178133327572
2016_3163_3323,0.5406984608318006
2016_3163_3326,0.9977646528308005
2016_3163_3328,0.9975832645798963
2016_3163_3329,0.9988780786787425
2016_3163_3333,0.9966081151256502
2016_3163_3335,0.9988416941853234
2016_3163_3343,0.9315473455831605
2016_3163_3345,0.998279180716824
2016_3163_3352,0.9991231087199697
2016_3163_3355,0.9992678228515804
2016_3163_3362,0.9990626279256414
2016_3163_3371,0.9991546573995139
2016_3163_3376,0.9910919559696371
2016_3163_3378,0.9980657070245706
2016_3163_3382,0.9988847635161012
2016_3163_3385,0.9990832650685413
2016_3163_3390,0.9972548883034823
2016_3163_3393,0.9977402269224857
2016_3163_3397,0.9983365286889858
2016_3163_3400,0.9966081151256502
2016_3163_3401,0.9985388563764215
2016_3163_3407,0.9990270807471661
2016_3163_3417,0.9970100288390861
2016_3163_3421,0.9995280484584501
2016_3163_3449,0.9975832645798963
2016_3163_3452,0.9977940149266302
2016_3163_3453,0.9981295142578089
2016_3177_3182,0.9493261318679266
2016_3177_3196,0.8637582582343822
2016_3177_3199,0.4838431109346751
2016_3177_3203,0.9464419997842385
2016_3177_3208,0.7176375594035518
2016_3177_3218,0.9864180608207607
2016_3177_3225,0.9885968843825366
2016_3177_3231,0.716860406373112
2016_3177_3233,0.9956992272556063
2016_3177_3239,0.9812828060918524
2016_3177_3241,0.9198239173421443
2016_3177_3243,0.6340819321581903
2016_3177_3246,0.7422970813501178
2016_3177_3257,0.7392505718494152
2016_3177_3268,0.24359677065285848
2016_3177_3274,0.8636368607253169
2016_3177_3277,0.8468615855818152
2016_3177_3280,0.6526733077654904
2016_3177_3281,0.7528612045072582
2016_3177_3283,0.9694296710960044
2016_3177_3292,0.8446219073882618
2016_3177_3299,0.9939483709355821
2016_3177_3308,0.9915866497874201
2016_3177_3323,0.16943202152085143
2016_3177_3326,0.7850545764963764
2016_3177_3328,0.7863096711089905
2016_3177_3329,0.8164070962574788
2016_3177_3333,0.40683565106224145
2016_3177_3335,0.9331143549914138
2016_3177_3343,0.8887493178853754
2016_3177_3345,0.7544476218700806
2016_3177_3352,0.9849228535165347
2016_3177_3355,0.9574926560391248
2016_3177_3362,0.9148537106921948
2016_3177_3371,0.8740177442011775
2016_3177_3376,0.16372640214081588
2016_3177_3378,0.8412267854462694
2016_3177_3382,0.8833317076285653
2016_3177_3385,0.8404015602037341
2016_3177_3390,0.7312162327124948
2016_3177_3393,0.723152262172449
2016_3177_3397,0.9030574149174708
2016_3177_3400,0.39679232415807997
2016_3177_3401,0.5467343484299525
2016_3177_3407,0.9870574123702536
2016_3177_3417,0.8804814419932872
2016_3177_3421,0.990098689656656
2016_3177_3449,0.6831379298453185
2016_3177_3452,0.7458845525312937
2016_3177_3453,0.8503526549849557
2016_3182_3196,0.20926623668776753
2016_3182_3199,0.07171669340357215
2016_3182_3203,0.43330767910092416
2016_3182_3208,0.37013246587396637
2016_3182_3218,0.46990371730716846
2016_3182_3225,0.8988837088956212
2016_3182_3231,0.13936606807090124
2016_3182_3233,0.49220249689548895
2016_3182_3239,0.8034626775628998
2016_3182_3241,0.25682767324201017
2016_3182_3243,0.557462568296635
2016_3182_3246,0.34231893942760655
2016_3182_3257,0.2850560999984511
2016_3182_3268,0.005122028405932507
2016_3182_3274,0.3425136102443023
2016_3182_3277,0.16334404369205155
2016_3182_3280,0.09341747317477776
2016_3182_3281,0.4082638727176309
2016_3182_3283,0.29918110854966257
2016_3182_3292,0.32365186683592473
2016_3182_3299,0.5595730514167996
2016_3182_3308,0.6765532100483236
2016_3182_3323,0.038687224852043754
2016_3182_3326,0.2561240692320393
2016_3182_3328,0.33476602231920544
2016_3182_3329,0.34098693039504324
2016_3182_3333,0.08795482518895417
2016_3182_3335,0.505310188947267
2016_3182_3343,0.2482261634652802
2016_3182_3345,0.17745972901512788
2016_3182_3352,0.5371301130565269
2016_3182_3355,0.5881500873108158
2016_3182_3362,0.2556540192990111
2016_3182_3371,0.32108665322972985
2016_3182_3376,0.02961503824823659
2016_3182_3378,0.16295072857809975
2016_3182_3382,0.29071535066057536
2016_3182_3385,0.31628202320308474
2016_3182_3390,0.33400992449478206
2016_3182_3393,0.24702387963329872
2016_3182_3397,0.3219533294461548
2016_3182_3400,0.18242906640994844
2016_3182_3401,0.12086678406139749
2016_3182_3407,0.612199252085915
2016_3182_3417,0.3894225144425512
2016_3182_3421,0.7397503190441069
2016_3182_3449,0.2146309005511208
2016_3182_3452,0.12071143111268919
2016_3182_3453,0.4518019188305813
2016_3196_3199,0.30758648658869026
2016_3196_3203,0.5937633954233424
2016_3196_3208,0.49443280527791045
2016_3196_3218,0.9877284365798613
2016_3196_3225,0.9969532840876734
2016_3196_3231,0.36689223413746525
2016_3196_3233,0.9877284365798613
2016_3196_3239,0.9983419717230592
2016_3196_3241,0.29133491304977693
2016_3196_3243,0.40754643989484424
2016_3196_3246,0.21077310355541493
2016_3196_3257,0.26240218023270306
2016_3196_3268,0.03834997011890129
2016_3196_3274,0.34507257759341353
2016_3196_3277,0.2116456818402102
2016_3196_3280,0.3815743603359806
2016_3196_3281,0.473863383668872
2016_3196_3283,0.8865138449726985
2016_3196_3292,0.8529588778773479
2016_3196_3299,0.9957849873413652
2016_3196_3308,0.986604791521802
2016_3196_3323,0.04991119058176674
2016_3196_3326,0.2959132285117999
2016_3196_3328,0.5795020971982293
2016_3196_3329,0.44538288056929926
2016_3196_3333,0.201506412366784
2016_3196_3335,0.4852447386106117
2016_3196_3343,0.6308603179401058
2016_3196_3345,0.515548989076621
2016_3196_3352,0.995976903846486
2016_3196_3355,0.8276426092496417
2016_3196_3362,0.8261386782103066
2016_3196_3371,0.5037069361189012
2016_3196_3376,0.07563649395254872
2016_3196_3378,0.2531553325755797
2016_3196_3382,0.6343904353460843
2016_3196_3385,0.33343057833306033
2016_3196_3390,0.19975971642582133
2016_3196_3393,0.2046392466495508
2016_3196_3397,0.5324880622700315
2016_3196_3400,0.2500289725920316
2016_3196_3401,0.1328263958715415
2016_3196_3407,0.9867400895574513
2016_3196_3417,0.4114205593959483
2016_3196_3421,0.9917908218784302
2016_3196_3449,0.4811034465620475
2016_3196_3452,0.10132988432660153
2016_3196_3453,0.6369413092873653
2016_3199_3203,0.9458239309008604
2016_3199_3208,0.7853344595218255
2016_3199_3218,0.982779366188223
2016_3199_3225,0.9972227882058255
2016_3199_3231,0.7413993649824484
2016_3199_3233,0.982779366188223
2016_3199_3239,0.9956944166364099
2016_3199_3241,0.9222293991055209
2016_3199_3243,0.6442827339406164
2016_3199_3246,0.7425783870625171
2016_3199_3257,0.760324236510003
2016_3199_3268,0.3299570095800411
2016_3199_3274,0.8157065674574846
2016_3199_3277,0.8054505720588284
2016_3199_3280,0.769916583165291
2016_3199_3281,0.7929240018634305
2016_3199_3283,0.9550617107207509
2016_3199_3292,0.9582418372121456
2016_3199_3299,0.9976279701708829
2016_3199_3308,0.9960883910556605
2016_3199_3323,0.21330313169024517
2016_3199_3326,0.7925887362987691
2016_3199_3328,0.6919082420630328
2016_3199_3329,0.8816073900706571
2016_3199_3333,0.48042828822303835
2016_3199_3335,0.9483310052918691
2016_3199_3343,0.9082675295370047
2016_3199_3345,0.7876421689049145
2016_3199_3352,0.995511482658951
2016_3199_3355,0.9198354766825749
2016_3199_3362,0.8787971791178152
2016_3199_3371,0.8084156200292386
2016_3199_3376,0.20648743970519645
2016_3199_3378,0.7994553763757271
2016_3199_3382,0.8778899548858494
2016_3199_3385,0.8258949046220713
2016_3199_3390,0.7529383870012195
2016_3199_3393,0.7654287816041612
2016_3199_3397,0.8932957016217459
2016_3199_3400,0.47000775793502975
2016_3199_3401,0.7408579079290311
2016_3199_3407,0.9808895417503988
2016_3199_3417,0.8011126720017792
2016_3199_3421,0.9947646684410562
2016_3199_3449,0.6491614010558255
2016_3199_3452,0.815175880230881
2016_3199_3453,0.874547632040917
2016_3203_3208,0.3041678519038338
2016_3203_3218,0.6038195455811743
2016_3203_3225,0.8982447119213522
2016_3203_3231,0.3295186790567986
2016_3203_3233,0.8595331120517907
2016_3203_3239,0.918105955986763
2016_3203_3241,0.5088793406831386
2016_3203_3243,0.35667511623498765
2016_3203_3246,0.11612778332076625
2016_3203_3257,0.2258020989679075
2016_3203_3268,0.004735445796903107
2016_3203_3274,0.4859028056680998
2016_3203_3277,0.1809291080846242
2016_3203_3280,0.2851818641039053
2016_3203_3281,0.4199269831211679
2016_3203_3283,0.442283567754962
2016_3203_3292,0.49559130648858085
2016_3203_3299,0.584612504709194
2016_3203_3308,0.851263682707172
2016_3203_3323,0.006541683235187649
2016_3203_3326,0.205899590899499
2016_3203_3328,0.328992662425622
2016_3203_3329,0.3007348580026595
2016_3203_3333,0.08112133186961884
2016_3203_3335,0.5884564905913138
2016_3203_3343,0.44265066818507914
2016_3203_3345,0.3825847259186514
2016_3203_3352,0.5762617617435204
2016_3203_3355,0.522938334767592
2016_3203_3362,0.4601755140205857
2016_3203_3371,0.3556768843569507
2016_3203_3376,0.005346582444068968
2016_3203_3378,0.26236387128586064
2016_3203_3382,0.3171733032720216
2016_3203_3385,0.34986419461562035
2016_3203_3390,0.1616321466600178
2016_3203_3393,0.1850696478438374
2016_3203_3397,0.4640914332924615
2016_3203_3400,0.07426372946097161
2016_3203_3401,0.08968306333926108
2016_3203_3407,0.6633086926029395
2016_3203_3417,0.27415556254850065
2016_3203_3421,0.828353485066581
2016_3203_3449,0.2892047843176048
2016_3203_3452,0.20239286875387164
2016_3203_3453,0.3745847927950282
2016_3208_3218,0.8831337257563607
2016_3208_3225,0.976340496601816
2016_3208_3231,0.6186969451152722
2016_3208_3233,0.9377165391992092
2016_3208_3239,0.9763505099203381
2016_3208_3241,0.7672707741418108
2016_3208_3243,0.6945234513891096
2016_3208_3246,0.43463836184744314
2016_3208_3257,0.4544967800132535
2016_3208_3268,0.05953242828886315
2016_3208_3274,0.6707013754996133
2016_3208_3277,0.5509562226174466
2016_3208_3280,0.48059562985326587
2016_3208_3281,0.8348284127601491
2016_3208_3283,0.8302333086122514
2016_3208_3292,0.8290222127598265
2016_3208_3299,0.9146628250690412
2016_3208_3308,0.9830120097777028
2016_3208_3323,0.1571925343106646
2016_3208_3326,0.4478167886874651
2016_3208_3328,0.2996455684064178
2016_3208_3329,0.4736901606600376
2016_3208_3333,0.13343982037550992
2016_3208_3335,0.9122858081027362
2016_3208_3343,0.663440240459131
2016_3208_3345,0.6545394641028985
2016_3208_3352,0.9006749663308476
2016_3208_3355,0.8151754712339442
2016_3208_3362,0.8071014576532065
2016_3208_3371,0.7150694538806783
2016_3208_3376,0.12894656504286228
2016_3208_3378,0.4414403740909634
2016_3208_3382,0.6843665235371955
2016_3208_3385,0.6197343823052637
2016_3208_3390,0.4421871698252782
2016_3208_3393,0.4248112045878979
2016_3208_3397,0.587511199070956
2016_3208_3400,0.13343982037550992
2016_3208_3401,0.3026726427107002
2016_3208_3407,0.9110514884120414
2016_3208_3417,0.6561630704942679
2016_3208_3421,0.9443692727419521
2016_3208_3449,0.5020173844094752
2016_3208_3452,0.43377563633154426
2016_3208_3453,0.6107790033285742
2016_3218_3225,0.37954925994948635
2016_3218_3231,0.05315311817072103
2016_3218_3233,0.28925573151225564
2016_3218_3239,0.2058647532585743
2016_3218_3241,0.07415321090413866
2016_3218_3243,0.041307747484102715
2016_3218_3246,0.0011677823161602907
2016_3218_3257,0.0009743147562453194
2016_3218_3268,0.001639784374451264
2016_3218_3274,0.0035244302490436657
2016_3218_3277,0.001523693104536866
2016_3218_3280,0.002354577479572311
2016_3218_3281,0.04499604010694898
2016_3218_3283,0.16683096286621613
2016_3218_3292,0.23200957495782956
2016_3218_3299,0.2810467656088045
2016_3218_3308,0.42612233064409927
2016_3218_3323,0.0006963839034676544
2016_3218_3326,0.0010599417869491241
2016_3218_3328,0.01263557880707422
2016_3218_3329,0.019310325535927108
2016_3218_3333,0.0006760240529566881
2016_3218_3335,0.24018545866168817
2016_3218_3343,0.08178503717396174
2016_3218_3345,0.09857383786242464
2016_3218_3352,0.28779990099133806
2016_3218_3355,0.3830143307457925
2016_3218_3362,0.10320009260198874
2016_3218_3371,0.14071656589045523
2016_3218_3376,0.0005103074895608609
2016_3218_3378,0.02498608907801447
2016_3218_3382,0.14401247820854807
2016_3218_3385,0.09243421586348306
2016_3218_3390,0.0009283825382402844
2016_3218_3393,0.0010262409158813815
2016_3218_3397,0.030297819733944208
2016_3218_3400,0.0006414861150186481
2016_3218_3401,0.00110997760824573
2016_3218_3407,0.2527178113255441
2016_3218_3417,0.001502916879119191
2016_3218_3421,0.4005345053842722
2016_3218_3449,0.018101781445233202
2016_3218_3452,0.020698881993709704
2016_3218_3453,0.07830414767414474
2016_3225_3231,0.02544488996959049
2016_3225_3233,0.3231770020581629
2016_3225_3239,0.38122682197431323
2016_3225_3241,0.0875182354993718
2016_3225_3243,0.014310245901338023
2016_3225_3246,0.0031715121469765416
2016_3225_3257,0.0018791444732174402
2016_3225_3268,0.001124350651132564
2016_3225_3274,0.00247766248953786
2016_3225_3277,0.0031234719179805566
2016_3225_3280,0.0030734320011280357
2016_3225_3281,0.036897414132122434
2016_3225_3283,0.08663872723810317
2016_3225_3292,0.060384649024509
2016_3225_3299,0.26988330351593165
2016_3225_3308,0.6515364086614704
2016_3225_3323,0.007931971920094167
2016_3225_3326,0.002006498005331486
2016_3225_3328,0.00398461861078789
2016_3225_3329,0.003999840013743168
2016_3225_3333,0.004517761693872059
2016_3225_3335,0.3913298301077084
2016_3225_3343,0.0570027287032752
2016_3225_3345,0.037236647818428704
2016_3225_3352,0.2712686998766924
2016_3225_3355,0.18337612823742883
2016_3225_3362,0.08054517315657755
2016_3225_3371,0.026108794489968893
2016_3225_3376,0.008207294318788562
2016_3225_3378,0.0027083369115702438
2016_3225_3382,0.05552554406125431
2016_3225_3385,0.01898134399297427
2016_3225_3390,0.0021735008124282975
2016_3225_3393,0.0018791444732174402
2016_3225_3397,0.003766830871237657
2016_3225_3400,0.0047762846682617415
2016_3225_3401,0.002454412920588859
2016_3225_3407,0.28875497503029024
2016_3225_3417,0.0034032972207144034
2016_3225_3421,0.3187823076605189
2016_3225_3449,0.006140237192598822
2016_3225_3452,0.0032810561473518443
2016_3225_3453,0.13150588389673887
2016_3231_3233,0.9343688417324815
2016_3231_3239,0.9525628746238678
2016_3231_3241,0.400029881983768
2016_3231_3243,0.6823886225309184
2016_3231_3246,0.3359923744733818
2016_3231_3257,0.5036245595139486
2016_3231_3268,0.002505215704556142
2016_3231_3274,0.5137948404356288
2016_3231_3277,0.4385224863617895
2016_3231_3280,0.3312692060140221
2016_3231_3281,0.4342226720956584
2016_3231_3283,0.8437939026717937
2016_3231_3292,0.5754542117266285
2016_3231_3299,0.9510175026141583
2016_3231_3308,0.7948369263979475
2016_3231_3323,0.0321792054647291
2016_3231_3326,0.4317386207312323
2016_3231_3328,0.44156860721362595
2016_3231_3329,0.54021190509307
2016_3231_3333,0.2006863651747083
2016_3231_3335,0.41052470911548566
2016_3231_3343,0.6284716123852251
2016_3231_3345,0.6399440085133061
2016_3231_3352,0.9429331190167687
2016_3231_3355,0.4845325981402454
2016_3231_3362,0.6628382748525252
2016_3231_3371,0.6270481268067363
2016_3231_3376,0.021850316510356387
2016_3231_3378,0.49857665525950556
2016_3231_3382,0.5066590718737879
2016_3231_3385,0.7232792166525325
2016_3231_3390,0.3594156350162047
2016_3231_3393,0.4473422329133046
2016_3231_3397,0.27594285935172375
2016_3231_3400,0.33415212514375714
2016_3231_3401,0.18963912658552784
2016_3231_3407,0.7843937153942225
2016_3231_3417,0.3663864378632205
2016_3231_3421,0.940872156483056
2016_3231_3449,0.46773598192015214
2016_3231_3452,0.4346228641934567
2016_3231_3453,0.6848791404541262
2016_3233_3239,0.1219193562382569
2016_3233_3241,0.05369110607079693
2016_3233_3243,0.0370527863596435
2016_3233_3246,0.00131998373373985
2016_3233_3257,0.0009743147562453194
2016_3233_3268,0.001639784374451264
2016_3233_3274,0.0021506143949285494
2016_3233_3277,0.001523693104536866
2016_3233_3280,0.0014894843534355745
2016_3233_3281,0.03475518520750756
2016_3233_3283,0.1296382269759985
2016_3233_3292,0.22145601099854353
2016_3233_3299,0.28251999620687085
2016_3233_3308,0.3980875147313047
2016_3233_3323,0.0006800785531383472
2016_3233_3326,0.0010599417869491241
2016_3233_3328,0.00421729832687628
2016_3233_3329,0.013519704982230181
2016_3233_3333,0.0006164951749442582
2016_3233_3335,0.2501465695983712
2016_3233_3343,0.06937608531052233
2016_3233_3345,0.07462336236903493
2016_3233_3352,0.28929428696855647
2016_3233_3355,0.36889125448429727
2016_3233_3362,0.04728612698738572
2016_3233_3371,0.029880139595616403
2016_3233_3376,0.0004653643754062177
2016_3233_3378,0.006595993240782171
2016_3233_3382,0.1318459714151603
2016_3233_3385,0.024309163038945977
2016_3233_3390,0.000846650470992312
2016_3233_3393,0.000935901755416839
2016_3233_3397,0.024353589528436692
2016_3233_3400,0.0005849967754894553
2016_3233_3401,0.00110997760824573
2016_3233_3407,0.23789884750027096
2016_3233_3417,0.0017652292954887525
2016_3233_3421,0.38497456859775253
2016_3233_3449,0.011550226892300265
2016_3233_3452,0.006250841144671732
2016_3233_3453,0.06519295805519072
2016_3239_3241,0.058752207977592535
2016_3239_3243,0.04048895317593539
2016_3239_3246,0.0023769269801974372
2016_3239_3257,0.0018454224607923322
2016_3239_3268,0.0011709996564120459
2016_3239_3274,0.0025100693395908058
2016_3239_3277,0.0027882480825167084
2016_3239_3280,0.003817445527167563
2016_3239_3281,0.06392413486173826
2016_3239_3283,0.08134385270974556
2016_3239_3292,0.13168723055283488
2016_3239_3299,0.36820528646076545
2016_3239_3308,0.4701059639710006
2016_3239_3323,0.010339564251368229
2016_3239_3326,0.001940960125746741
2016_3239_3328,0.0019930288089112886
2016_3239_3329,0.0034439504130370923
2016_3239_3333,0.005589336091667024
2016_3239_3335,0.2723589579427975
2016_3239_3343,0.10459409164532868
2016_3239_3345,0.06326933399195882
2016_3239_3352,0.4203953806106752
2016_3239_3355,0.5060814045689273
2016_3239_3362,0.22128294851859823
2016_3239_3371,0.020724323333314018
2016_3239_3376,0.008962542187764811
2016_3239_3378,0.003047054381111621
2016_3239_3382,0.09512943316918127
2016_3239_3385,0.02982485799385597
2016_3239_3390,0.0018901170555887664
2016_3239_3393,0.0019169917143387687
2016_3239_3397,0.0048701414242333626
2016_3239_3400,0.005589336091667024
2016_3239_3401,0.002475113794254793
2016_3239_3407,0.48627164799729816
2016_3239_3417,0.0031484526487427812
2016_3239_3421,0.3805330179815302
2016_3239_3449,0.004022367533737289
2016_3239_3452,0.003437104562177374
2016_3239_3453,0.10180056835974816
2016_3241_3243,0.4795565638853644
2016_3241_3246,0.20534907548305842
2016_3241_3257,0.18990721634388166
2016_3241_3268,0.014539068033534682
2016_3241_3274,0.5748283307277094
2016_3241_3277,0.08750163509484532
2016_3241_3280,0.2737229777887324
2016_3241_3281,0.3785738331170972
2016_3241_3283,0.5991478617064798
2016_3241_3292,0.37815000509606267
2016_3241_3299,0.6851418006377931
2016_3241_3308,0.9350176768000511
2016_3241_3323,0.006956599244125088
2016_3241_3326,0.16619037357611416
2016_3241_3328,0.5420825511601277
2016_3241_3329,0.547570321945802
2016_3241_3333,0.048748613434019906
2016_3241_3335,0.7345549885902564
2016_3241_3343,0.5728790397756415
2016_3241_3345,0.3807988876683501
2016_3241_3352,0.7108647525037556
2016_3241_3355,0.5173609858947436
2016_3241_3362,0.3666138385522937
2016_3241_3371,0.5082485759542846
2016_3241_3376,0.005264302566461445
2016_3241_3378,0.2517199555581207
2016_3241_3382,0.5000883597059446
2016_3241_3385,0.37775417423143043
2016_3241_3390,0.2318070309556555
2016_3241_3393,0.2196736141155683
2016_3241_3397,0.6240276846371968
2016_3241_3400,0.0766702171128722
2016_3241_3401,0.05582819240316742
2016_3241_3407,0.7815590959346034
2016_3241_3417,0.21510138598825948
2016_3241_3421,0.8905792394346026
2016_3241_3449,0.33820146803168
2016_3241_3452,0.15945148139033558
2016_3241_3453,0.3113962617204252
2016_3243_3246,0.4437760168054964
2016_3243_3257,0.4259944350358108
2016_3243_3268,0.0028911724181265785
2016_3243_3274,0.6870237093753744
2016_3243_3277,0.5640944757068219
2016_3243_3280,0.39479177040028424
2016_3243_3281,0.264361125209984
2016_3243_3283,0.7359826852074143
2016_3243_3292,0.6679370823381617
2016_3243_3299,0.930176488374633
2016_3243_3308,0.9528013575640643
2016_3243_3323,0.02647403701295206
2016_3243_3326,0.5506410757814103
2016_3243_3328,0.4065259845801503
2016_3243_3329,0.39412101141676575
2016_3243_3333,0.4624497706879918
2016_3243_3335,0.7326976493877252
2016_3243_3343,0.7035926157231895
2016_3243_3345,0.7259069830905209
2016_3243_3352,0.9302957765869054
2016_3243_3355,0.6760809105988136
2016_3243_3362,0.6923517063733213
2016_3243_3371,0.736581574581116
2016_3243_3376,0.017942444868776167
2016_3243_3378,0.4311922368057187
2016_3243_3382,0.6853005556399389
2016_3243_3385,0.5705438063907596
2016_3243_3390,0.4083009848994537
2016_3243_3393,0.3718878691590891
2016_3243_3397,0.28573612698626305
2016_3243_3400,0.4624497706879918
2016_3243_3401,0.21207745448690293
2016_3243_3407,0.8127853896885083
2016_3243_3417,0.6199652506825704
2016_3243_3421,0.8323213560940724
2016_3243_3449,0.420650477655275
2016_3243_3452,0.40467887155584303
2016_3243_3453,0.7483425662982875
2016_3246_3257,0.4299780340378195
2016_3246_3268,0.14893438877957454
2016_3246_3274,0.581994818622736
2016_3246_3277,0.8110995706259225
2016_3246_3280,0.4600554417198454
2016_3246_3281,0.8723101581879463
2016_3246_3283,0.985581481163833
2016_3246_3292,0.915108913559417
2016_3246_3299,0.9971599206764203
2016_3246_3308,0.9921621763972367
2016_3246_3323,0.5497126689200823
2016_3246_3326,0.6003984064357121
2016_3246_3328,0.8204747994747353
2016_3246_3329,0.818228747699616
2016_3246_3333,0.17538258137989998
2016_3246_3335,0.8903314368358615
2016_3246_3343,0.8999349279422549
2016_3246_3345,0.9376397749574528
2016_3246_3352,0.9946028283416369
