id,target
124754,7.334756
124755,7.53697
124758,7.3092847
124766,7.160275
124772,7.7163596
124774,7.8443365
124776,7.2575183
124780,7.512478
124782,7.915092
124783,7.5380735
124784,7.6088057
124785,7.57029
124792,7.8478417
124795,7.494201
124796,7.538899
124799,7.3780127
124801,7.409306
124807,7.726088
124809,7.8799076
124810,7.596574
124813,7.1601224
124818,7.639916
124822,7.1630898
124824,7.3819094
124826,7.3284035
124827,7.6671295
124829,7.4018908
124830,7.1733665
124832,7.4604716
124837,7.229108
124838,7.459298
124840,7.704053
124845,7.2731028
124848,7.7575545
124850,7.3558483
124851,7.636414
124853,7.680016
124854,7.8445907
124855,7.4348955
124856,7.5035467
124858,7.486177
124859,7.569183
124862,7.3614817
124863,7.5340166
124866,7.1678166
124868,7.4617653
124870,7.1772966
124874,7.2647357
124879,7.5072446
124880,7.603044
124882,7.4624634
124890,7.598165
124892,7.9743557
124893,7.4344554
124895,7.1110053
124897,7.4105964
124899,7.399498
124902,7.414549
124906,7.530406
124909,7.242669
124910,7.315868
124912,7.2246213
124914,7.2594447
124916,7.540633
124920,7.505993
124922,7.831508
124925,7.372722
124926,7.3274603
124927,7.5243793
124932,7.2245393
124933,7.583517
124934,7.27146
124940,7.542404
124942,7.2075233
124943,6.986905
124944,7.6393824
124946,7.4896293
124947,7.372396
124949,7.495162
124954,6.9121714
124957,7.6784883
124958,7.4251065
124959,7.0891557
124963,6.913056
124966,7.436469
124967,7.623151
124968,7.1563907
124971,7.543971
124975,7.3904586
124976,7.523381
124977,7.5240173
124981,7.194897
124982,7.491285
124984,7.3155923
124987,7.797929
124991,7.7135935
124995,7.293659
124996,7.3863897
124999,7.4853554
125003,7.4300766
125004,7.663036
125005,7.393329
125007,7.4365945
125009,7.3984556
125010,7.1147714
125011,7.338077
125014,7.307877
125015,7.253845
125017,7.282632
125022,7.7405066
125025,7.6109858
125026,7.7321815
125030,7.2488556
125035,7.268131
125041,7.2921853
125042,7.672517
125043,7.4893537
125045,6.973373
125047,7.4684057
125049,7.308457
125051,7.31276
125054,7.2974806
125060,7.596995
125063,7.4725814
125064,7.2006674
125065,7.558948
125069,7.370872
125070,7.75783
125073,8.006676
125074,7.3915143
125076,7.4167747
125078,7.3578606
125080,8.072041
125081,7.339272
125083,7.448753
125087,7.2651095
125088,7.543595
125090,7.361433
125091,7.6637936
125095,7.7139325
125099,7.3598075
125100,7.3263535
125102,7.52162
125111,7.6628375
125112,7.2435584
125113,7.109623
125114,7.4293838
125116,7.2494273
125117,7.467128
125123,7.3499937
125128,7.3798394
125130,7.683127
125131,7.1581163
125132,7.29745
125135,7.3281384
125137,7.427677
125138,7.4245276
125139,7.426659
125140,7.644158
125146,7.5453024
125148,7.2637463
125149,7.4453917
125151,7.587125
125152,7.701485
125154,7.4482026
125157,7.387885
125158,7.3695436
125162,7.5349236
125163,7.201036
125168,7.311644
125169,7.3650856
125173,7.471163
125175,7.1508675
125184,7.7209163
125187,7.287931
125188,7.4584394
125189,7.66764
125190,7.519237
125192,7.405215
125194,7.483405
125196,7.2989993
125197,7.7758727
125198,7.715183
125199,7.643337
125202,6.8512373
125203,7.6438503
125205,7.5833416
125206,7.3949842
125208,7.2334204
125209,7.609211
125210,7.620656
125212,7.5849533
125215,7.826356
125216,7.6820974
125221,7.476696
125222,7.3197927
125224,7.3315926
125226,7.217915
125231,7.265686
125232,7.4549165
125233,7.480855
125234,7.3637204
125237,7.25231
125238,7.4714475
125239,7.6596007
125245,7.686621
125259,7.2408853
125261,7.7296515
125268,7.3157477
125274,7.800573
125281,7.511636
125285,7.2062955
125286,7.076788
125287,7.789894
125288,7.4172554
125289,7.5582604
125294,7.3018837
125295,7.4673023
125296,7.6137233
125297,7.205192
125298,7.347797
125300,7.6086116
125302,7.240475
125303,8.3662195
125304,7.5062532
125305,7.412819
125306,7.4766083
125307,7.490201
125309,7.235416
125310,7.211198
125312,7.5645776
125313,7.604807
125318,7.6446
125319,7.018217
125320,7.5887213
125323,7.7614484
125326,7.296951
125328,7.422058
125329,7.5062294
125334,7.2912397
125338,7.5302815
125340,7.1982174
125342,7.404338
125345,7.3918157
125347,7.6872754
125349,7.4309306
125350,7.2515135
125353,7.256302
125356,7.1962056
125357,7.7486105
125362,7.6796303
125364,7.54936
125367,7.4284325
125372,7.221605
125373,7.597572
125377,7.224499
125390,7.731879
125395,7.6744733
125400,7.4376144
125402,7.5227227
125405,7.2489514
125406,7.4984484
125408,7.460514
125411,7.10431
125413,7.432484
125415,7.235626
125425,7.11814
125426,7.515257
125427,8.156493
125428,7.332897
125432,7.523605
125436,7.689438
125439,7.3192453
125440,7.4927025
125442,7.452659
125443,7.472292
125444,7.4233246
125445,7.569499
125448,7.704137
125451,7.2496305
125457,7.1369686
125458,7.587021
125459,7.4632573
125460,7.4096317
125461,7.267983
125462,7.340196
125463,7.722024
125464,7.8310637
125465,7.4645944
125467,7.7648144
125469,7.309003
125474,7.3018003
125478,7.4679236
125480,7.638779
125481,7.264474
125493,7.5665045
125497,7.3384275
125499,7.5838227
125503,7.5212317
125505,7.37798
125506,7.4602113
125508,7.4282
125513,7.38558
125515,7.654192
125517,7.70254
125518,7.6664996
125523,7.5054874
125526,6.948975
125530,7.3789687
125532,7.5992837
125534,7.747635
125536,7.319079
125537,7.740637
125538,7.2462163
125539,7.48871
125542,7.6487794
125543,7.1992154
125544,7.443446
125545,7.283043
125547,7.619208
125548,7.42894
125550,7.3837557
125552,7.3989716
125553,7.720158
125554,7.4540935
125557,7.4044733
125558,7.2408795
125559,7.3383656
125561,7.506009
125568,7.5164905
125569,7.439628
125570,7.8186264
125571,7.546325
125572,7.587571
125574,7.625963
125577,7.4017096
125578,7.9557567
125579,7.405661
125583,7.550197
125585,7.3576574
125589,7.5296926
125593,7.727192
125596,7.663458
125598,7.1675158
125599,7.293052
125601,7.327611
125603,7.267968
125604,7.212871
125605,7.451541
125606,7.273123
125609,7.453582
125610,7.4350004
125615,7.28327
125616,7.609052
125618,7.5176034
125619,7.4859095
125620,7.45614
125625,7.222798
125628,7.8316503
125631,7.242756
125636,7.2113295
125637,7.577651
125638,7.46454
125642,7.5880613
125643,7.48291
125646,7.2999463
125647,7.718114
125651,7.1979256
125653,7.5570602
125655,7.474295
125656,7.7330217
125661,7.7358775
125662,7.459213
125663,7.648258
125665,7.6814227
125668,7.530629
125669,7.6353955
125674,7.350816
125675,7.4323816
125684,7.5341187
125693,7.4370475
125697,7.5308747
125704,7.541622
125705,7.810477
125707,7.2724075
125717,7.5262675
125718,7.3808765
125722,7.3559446
125725,7.4525385
125727,7.3367734
125729,7.2753158
125734,7.5804467
125739,7.61343
125741,7.3693566
125746,7.5210266
125747,7.8578577
125748,7.702344
125749,7.574633
125751,7.3291636
125760,7.499595
125762,7.217509
125764,7.5030193
125765,7.508294
125766,7.4221845
125767,7.560655
125769,7.5361023
125772,7.4525023
125774,7.5583835
125783,7.793188
125784,7.394226
125786,7.3787093
125788,7.839005
125790,7.383326
125794,7.7100987
125795,7.6956024
125804,7.4794044
125815,7.398336
125816,7.5424004
125821,7.4006486
125822,7.5718293
125826,7.6800675
125827,7.893577
125828,7.2396264
125833,7.258909
125835,7.528908
125839,7.525977
125842,7.2593317
125843,7.4861517
125846,7.645861
125851,7.321231
125852,7.556632
125856,7.539752
125857,7.528269
125861,7.909412
125867,7.299629
125870,7.4801855
125871,7.3530684
125878,7.212593
125880,7.37896
125884,7.784725
125885,7.3304296
125887,7.7344823
125892,7.411196
125900,7.6733446
125903,7.255303
125904,7.5601964
125907,7.3050365
125908,7.475229
125909,7.844065
125910,7.438705
125912,7.209925
125913,7.4538455
125919,7.2802315
125921,7.7056136
125925,7.2364106
125927,7.414657
125928,7.7076344
125929,7.524865
125931,7.2757583
125934,7.678678
125936,6.727291
125939,7.6846614
125940,7.550949
125942,7.560363
125943,7.4996996
125944,7.500293
125948,7.311886
125949,7.3153486
125952,7.3917556
125955,7.220324
125959,7.471171
125960,7.20224
125966,7.339676
125972,7.5498166
125973,7.1522255
125974,7.274353
125976,7.5280833
125977,7.4975157
125979,7.428147
125983,7.3283606
125985,7.651182
125988,7.4793944
125989,6.899343
125990,7.4119763
125993,7.751948
125995,7.574009
125999,7.1291194
126004,7.743511
126008,7.2830486
126009,7.318049
126012,7.3857217
126013,7.2817507
126014,7.6300673
126016,7.2561884
126017,7.451598
126022,8.017876
126026,7.36242
126028,7.597035
126030,7.2829843
126031,7.394171
126032,7.5383606
126034,7.7421875
126035,7.708418
126039,7.6651254
126042,7.5661974
126043,7.263735
126047,7.3100843
126048,7.2755055
126052,7.2904177
126053,7.2614846
126055,7.2728353
126072,7.3204627
126074,7.1226997
126078,7.204905
126079,7.158646
126084,7.6071863
126085,7.55088
126086,7.2277155
126087,7.3880568
126089,7.737971
126092,7.2085457
126095,7.465606
126098,7.656626
126103,7.456524
126104,7.6031976
126105,7.3640294
126109,7.293605
126110,7.507601
126116,7.8378086
126118,7.524746
126122,7.258987
126123,7.20964
126129,7.582088
126130,7.5550303
126133,7.051395
126136,7.357213
126137,7.3702145
126140,7.4409094
126144,7.2999797
126148,7.5942574
126149,7.614855
126150,7.542505
126152,7.501132
126153,7.6976433
126155,7.446732
126156,7.3247557
126158,7.2565284
126162,7.2464046
126163,7.588929
126165,7.1571712
126166,7.219231
126167,7.370427
126170,7.6101503
126173,7.597754
126174,7.439015
126181,7.4228415
126183,7.4044366
126189,7.721111
126191,7.5671635
126193,7.0995097
126194,7.541011
126199,7.4622855
126200,7.678308
126202,7.75271
126203,7.3112864
126204,7.073521
126206,7.57786
126207,7.5841823
126212,7.0856843
126215,7.1598606
126220,7.324628
126224,7.2251945
126226,7.8121896
126227,7.604444
126230,7.379299
126232,7.320467
126236,7.1171556
126237,6.984958
126239,7.555445
126240,7.408603
126241,7.7550673
126244,7.401366
126250,7.767618
126256,7.861497
126258,7.2733564
126260,7.5758476
126262,7.7140303
126264,7.252401
126265,7.695924
126268,7.5442595
126269,7.613752
126270,7.436114
126277,7.544672
126280,7.3890276
126283,6.8430896
126285,7.5777097
126286,6.894422
126287,7.4133806
126289,7.421512
126290,7.407014
126291,7.5943727
126292,7.2594004
126295,7.407229
126300,7.3587446
126303,7.2832
126304,7.1876893
126305,7.5388975
126306,7.577164
126307,6.8195734
126314,7.428037
126316,7.3884134
126319,7.251982
126320,7.519145
126321,7.2064843
126327,7.2409635
126336,7.388264
126338,7.7012053
126339,7.862685
126342,7.459319
126344,7.370692
126346,7.121973
126348,7.96319
126350,7.701879
126351,7.442163
126353,7.420267
126355,7.509158
126363,7.6249743
126364,7.442362
126365,7.540745
126379,7.489906
126380,7.6283693
126384,7.25485
126386,7.286433
126387,8.064056
126390,7.29263
126395,7.4772186
126396,7.3825116
126399,7.496337
126406,7.592672
126410,7.5770426
126411,7.3580866
126414,7.653195
126416,7.629551
126420,7.6118565
126421,7.302089
126425,7.551181
126429,7.505313
126431,7.331921
126432,7.5085106
126434,7.58864
126435,6.735912
126436,7.291241
126437,7.44985
126438,7.515021
126442,7.5613747
126443,7.164604
126444,7.7617373
126445,7.7655263
126446,7.230921
126449,7.310694
126450,7.3720074
126455,7.4221244
126458,7.4365573
126459,7.4641523
126463,7.618005
126468,7.425857
126472,7.8905168
126475,7.4440413
126477,7.3130074
126482,7.305735
126483,7.490573
126491,7.429562
126495,7.7002745
126497,7.52831
126500,7.6361046
126505,7.190592
126506,7.682774
126510,7.439645
126512,7.4655976
126516,7.430534
126517,7.437632
126519,7.4790397
126520,7.7500362
126521,7.3890824
126523,7.875564
126524,7.461351
126530,7.4802737
126531,7.611784
126533,7.73743
126535,7.448681
126536,7.352288
126538,7.431914
126539,7.3858886
126542,7.5217404
126544,7.2838993
126545,7.171223
126546,7.4497466
126548,7.6502705
126553,7.1686983
126556,7.284858
126557,7.442412
126558,7.4962096
126560,7.261624
126562,7.4120555
126565,7.341925
126574,7.511404
126576,7.5077453
126577,7.170392
126578,7.299555
126579,7.3554544
126580,7.405289
126585,7.3304176
126587,7.5479035
126590,7.4579973
126594,7.499999
126596,7.4402943
126597,7.806596
126599,7.7950654
126603,7.1848483
126605,7.3144083
126606,7.5909677
126609,7.187465
126610,7.33243
126611,7.2300024
126614,7.7689276
126618,7.2188854
126620,7.042499
126632,7.279052
126634,7.8493686
126638,7.632766
126639,7.2788258
126641,7.2853937
126644,7.4702697
126645,7.8462863
126647,7.2446375
126648,7.502171
126654,7.8850083
126657,7.4891896
126661,7.379165
126662,7.4126406
126664,7.4459405
126666,7.425927
126670,6.9917245
126671,6.843699
126672,7.452365
126673,7.6491857
126674,7.5033293
126676,7.809466
126678,7.4764266
126679,7.3842883
126681,7.5848036
126683,7.29859
126693,7.4565477
126697,6.845905
126700,7.215151
126701,7.573326
126702,7.396082
126705,7.636282
126715,7.51104
126716,7.422235
126717,7.166807
126718,7.316068
126722,7.5651956
126723,7.5901685
126725,6.9609747
126726,7.1456504
126727,7.4805555
126732,7.557281
126734,7.340851
126736,7.9498234
126741,7.151312
126742,7.530686
126744,7.8676753
126746,7.6065054
126747,7.454524
126748,7.190328
126749,7.262252
126751,7.5929427
126752,7.3783174
126753,7.2964115
126754,7.409776
126755,7.5537567
126758,7.5115047
126759,7.478017
126764,7.0189743
126766,7.5528975
126768,7.525256
126770,7.6137295
126773,7.1637354
126774,7.823
126775,7.5182667
126784,7.2984414
126795,7.295504
126796,7.115707
126797,7.2056365
126798,7.3411913
126799,7.5839086
126804,7.367163
126805,7.2987866
126806,7.4497423
126818,7.694631
126819,7.365034
126822,7.7780905
126823,7.3696356
126824,7.4594283
126827,7.6933184
126830,7.4345837
126833,7.585542
126838,7.4637365
126839,7.7953806
126843,7.159468
126846,7.3942494
126848,7.4314303
126853,7.356976
126854,7.79751
126859,7.62663
126860,7.46874
126861,7.9209213
126862,7.1877804
126873,7.5840473
126879,7.272249
126880,7.2411838
126881,6.994104
126884,7.472563
126885,7.1667924
126886,7.211985
126892,7.3380103
126894,7.4674172
126897,7.369561
126901,7.538287
126904,7.530943
126906,7.501983
126911,7.3908195
126913,7.138529
126915,7.459436
126916,7.663957
126929,7.211712
126931,7.848615
126937,7.525276
126940,7.6213536
126942,7.5482526
126944,7.264514
126945,7.7466855
126948,7.330373
126950,7.393948
126952,7.581239
126954,7.646667
126959,7.312959
126960,7.4970837
126961,7.142419
126962,6.9867973
126965,7.327647
126966,7.5088043
126967,7.292362
126970,7.1714945
126973,7.675383
126976,7.544672
126980,7.8094287
126991,7.6156945
126993,7.6184554
126996,7.768227
126997,7.372431
126998,7.4486556
127000,7.704078
127002,7.2271247
127003,7.6143284
127007,6.9751244
127008,7.7181516
127011,7.5700855
127013,7.6193867
127014,7.568626
127015,7.2833996
127020,7.2605147
127022,7.667371
127024,7.3948746
127025,7.3524976
127026,7.3567557
127028,7.1121097
127029,7.297297
127032,7.463074
127033,7.2852583
127039,7.4365892
127042,7.149808
127043,7.5355387
127050,7.4895067
127052,7.3614297
127056,7.5226603
127058,7.222027
127059,7.1350594
127061,7.5901566
127064,7.8026924
127065,7.2880483
127066,7.7836947
127067,7.531014
127068,7.3823805
127071,7.4083943
127074,7.699734
127075,7.405873
127078,7.2400837
127079,7.454055
127080,7.3673105
127084,7.745907
127085,7.188917
127090,7.2501454
127093,7.793845
127096,7.420105
127097,7.4244885
127105,7.210674
127106,7.568393
127108,7.7583146
127110,7.5814295
127112,7.382907
127119,7.601477
127120,7.3523116
127121,7.4516134
127122,7.930324
127124,7.5727983
127125,7.4986224
127127,7.461064
127128,7.495611
127129,7.565359
127130,7.6307693
127131,7.723328
127134,8.031629
127137,7.4865046
127138,7.4677405
127139,7.6268682
127143,7.1602263
127145,7.5125217
127149,7.2675686
127154,7.6606593
127156,7.3422384
127158,7.49133
127159,7.254425
127161,7.2762637
127166,7.82942
127168,7.3095407
127171,7.6344333
127172,7.307776
127173,7.672741
127174,7.8220305
127176,7.1680202
127177,7.663892
127180,7.466423
127181,7.181065
127184,7.612709
127185,7.5162697
127187,7.6696706
127188,7.507603
127190,7.568109
127191,7.562371
127194,7.191788
127195,7.60642
127196,7.6155443
127197,7.5337777
127202,7.51242
127204,7.4449325
127206,7.54994
127208,7.766646
127213,7.585596
127215,7.8851786
127218,7.5373435
127220,7.807604
127221,7.55009
127222,7.4225445
127227,7.656939
127230,7.300267
127232,7.22291
127233,7.352375
127240,6.8584347
127241,7.69313
127242,7.324323
127243,7.706666
127244,7.2598414
127248,7.6268473
127250,7.4891806
127254,7.3102384
127256,8.02755
127259,7.387863
127261,7.4487424
127262,7.280101
127263,7.4698467
127264,7.011281
127267,7.4688888
127268,7.705772
127272,7.1420894
127277,7.4891453
127279,7.3311906
127281,7.5421267
127282,7.46697
127283,7.80628
127284,7.5560875
127285,7.304551
127289,7.4885077
127290,7.400276
127292,7.70855
127294,7.14523
127297,7.2906485
127298,7.617612
127300,7.2718368
127301,7.5520406
127303,7.6534233
127304,7.39468
127307,7.2946863
127309,7.386498
127310,7.5244837
127312,7.699034
127318,7.822445
127321,7.479811
127326,7.70172
127328,7.6924553
127329,7.6681013
127334,7.2754793
127338,7.9148955
127340,7.512075
127341,7.576384
127351,7.278203
127352,7.568175
127353,7.334855
127354,7.553082
127356,7.5931034
127357,7.0382986
127362,7.1818666
127363,7.314001
127366,7.4882865
127367,6.681242
127368,7.1006966
127369,7.596685
127372,7.3191276
127373,7.580811
127375,7.381334
127380,7.704692
127381,7.386109
127385,7.5376267
127387,7.214512
127390,7.553466
127391,7.730679
127392,7.654988
127393,7.4939637
127395,7.834273
127398,7.482301
127400,7.31915
127402,7.290698
127407,7.379366
127408,6.9717803
127414,7.511006
127417,7.3877788
127418,7.172858
127420,7.932113
127421,7.300579
127424,7.4840446
127426,7.4767885
127428,7.1171484
127432,7.1657205
127433,7.505789
127436,8.006948
127439,7.680268
127442,6.985698
127444,7.6100535
127450,7.282289
127453,7.38947
127454,7.4357553
127457,7.400732
127458,7.621586
127462,7.533601
127463,7.2497587
127465,7.2373953
127468,7.530724
127469,7.4758096
127471,7.396138
127475,7.429332
127476,6.9922004
127477,7.5092006
127478,7.707569
127479,7.529262
127482,7.5320587
127484,7.7769227
127487,7.253865
127488,7.3906837
127493,7.3112144
127494,7.285376
127500,7.3545413
127504,7.394795
127508,7.420284
127509,7.499984
127510,7.166521
127511,7.4764123
127513,7.093841
127514,7.331781
127516,7.348828
127523,7.651172
127528,7.3530803
127529,7.217945
127530,7.3898234
127531,7.6405587
127535,7.536492
127537,7.9227076
127541,7.55505
127546,7.544312
127548,7.136236
127549,7.35332
127550,8.139952
127553,7.2423716
127554,7.5061502
127560,7.2986975
127561,7.655952
127562,7.2894993
127567,7.7651253
127569,7.1958
127571,7.4826665
127575,7.253049
127576,7.309881
127582,7.2470875
127583,7.5741243
127585,7.682889
127586,8.044674
127589,7.5154963
127590,7.310695
127594,7.7390685
127598,7.297692
127599,7.56199
127601,7.706454
127602,7.124243
127603,7.536183
127604,7.7904243
127606,7.6215897
127611,7.6227226
127616,7.380141
127617,7.1557565
127620,7.567197
127622,7.22356
127624,7.5115333
127628,7.1407595
127629,7.7143917
127635,7.4082146
127641,7.830671
127643,7.1235466
127644,7.123873
127645,7.550645
127653,7.419126
127656,7.58255
127658,7.615783
127664,7.1560407
127670,7.418015
127671,7.404838
127672,7.5947566
127675,7.2480445
127676,7.668789
127680,7.7681003
127683,7.7405457
127686,7.2986126
127689,7.273027
127691,7.453703
127692,7.338553
127693,7.414983
127694,7.671728
127695,7.661872
127696,7.4209633
127699,7.8780246
127700,7.2761655
127701,7.424887
127702,7.458511
127708,7.2820625
127716,7.778822
127719,7.0723286
127720,7.824691
127722,7.6339827
127723,7.335161
127724,7.7994123
127730,7.654231
127735,7.962767
127737,7.437348
127748,8.076126
127757,7.551609
127759,7.56773
127761,7.488067
127762,7.407335
127763,7.621581
127764,7.3741937
127765,7.4615006
127767,7.5470333
127768,7.488787
127770,7.217934
127771,7.2508783
127774,7.124869
127775,7.048159
127776,7.2341666
127777,7.52925
127778,7.544519
127780,7.543663
127783,7.909486
127784,7.422725
127785,7.6688337
127786,7.450532
127788,7.5405674
127800,8.274166
127806,7.3856435
127808,7.5742407
127810,7.6048098
127815,7.4243016
127816,7.629734
127818,7.610468
127822,7.61788
127824,7.8762727
127827,7.4217353
127830,7.2870593
127832,7.6152306
127834,7.2709775
127835,7.5408297
127838,7.5615454
127839,7.617674
127840,7.230416
127843,7.3231773
127845,7.397134
127852,7.4060135
127854,7.221238
127857,7.591528
127858,7.654721
127862,7.4652953
127863,7.2594504
127865,7.1943746
127866,7.653233
127867,7.339297
127868,7.3416724
127869,7.604526
127870,7.4940686
127872,7.4584
127876,7.6250906
127877,7.4990883
127878,7.391883
127881,7.602683
127882,7.2763166
127887,7.6391735
127889,7.618108
127891,7.570574
127892,7.4185243
127894,7.477014
127899,7.4371676
127901,7.601639
127907,7.614576
127908,7.606978
127909,7.2861414
127910,7.698247
127913,7.4171004
127914,7.495169
127915,7.613949
127917,7.6681685
127918,7.419286
127920,7.235881
127925,7.3674154
127927,7.6464634
127930,7.24662
127932,7.3682203
127939,7.779007
127941,7.2928696
127949,7.3753047
127950,7.3516855
127952,7.518998
127959,7.3737273
127960,7.430373
127966,7.8618526
127968,7.1725407
127970,8.124508
127971,7.130323
127972,7.6057777
127977,7.368629
127982,7.1775203
127983,7.5417705
127986,7.5093822
127987,7.2084117
127988,7.6601663
127989,7.402014
127990,7.673677
127997,7.305933
128007,7.2636104
128008,7.4216385
128012,7.5333347
128015,7.440469
128016,7.5032377
128017,7.7279058
128019,7.21416
128021,7.429904
128022,7.4740357
128023,7.518108
128024,7.3273144
128025,7.6171904
128026,7.3103633
128035,7.4870744
128036,7.436404
128046,7.517517
128047,7.518838
128049,7.350219
128050,7.5901246
128051,7.719879
128053,7.760156
128058,7.3186374
128059,7.279971
128060,7.8409677
128061,7.7333813
128062,7.6683316
128063,7.6483116
128064,7.408271
128068,7.3553576
128071,7.587752
128072,7.258204
128073,7.667604
128074,7.5543013
128077,7.520167
128078,7.647105
128079,7.3017907
128083,7.3963633
128084,7.7747874
128087,7.46795
128088,7.8437257
128089,7.6013136
128090,7.4857726
128091,7.6362286
128095,7.8548245
128097,7.4609094
128099,7.3335824
128100,7.470647
128102,7.6608315
128103,7.4443846
128106,7.238167
128107,7.4060855
128108,7.3576055
128109,7.3587823
128111,7.550599
128113,7.447962
128117,7.552703
128120,7.3398976
128123,7.4979463
128124,7.3519816
128127,7.4872494
128129,7.2587223
128130,7.280538
128133,7.0194783
128137,7.696862
128139,7.798303
128141,7.450309
128142,7.2798305
128144,7.3628135
128145,7.728054
128146,7.0958705
128147,7.629173
128148,8.03446
128151,7.365178
128152,7.5572405
128154,7.509777
128158,7.1744347
128160,7.725268
128162,7.4656677
128165,7.332186
128167,7.456996
128172,7.2381983
128173,7.171829
128175,7.1325827
128176,7.6628275
128180,7.2739935
128181,7.654199
128184,7.2103634
128185,7.273152
128187,7.75619
128191,7.454798
128195,7.355716
128197,7.3521957
128204,7.37247
128206,7.5367064
128208,7.8245606
128210,7.425092
128211,7.430364
128212,7.6661587
128217,7.6551185
128219,7.1994195
128220,7.463684
128221,7.7990246
128222,7.4736285
128224,7.478334
128225,7.3454895
128227,7.769684
128228,7.4557223
128230,8.033949
128231,7.805584
128235,7.5661025
128239,7.2290974
128243,7.759524
128245,7.103799
128251,7.614208
128254,7.685897
128255,7.400008
128257,7.892464
128258,7.6986356
128262,7.172125
128265,7.711382
128267,7.463219
128269,7.1247454
128270,7.386868
128271,7.505804
128275,7.1780114
128279,7.3029804
128281,7.5107093
128282,7.8506365
128288,7.491532
128289,7.4673443
128293,7.6067038
128295,7.896567
128297,7.517772
128298,7.3702784
128306,7.5885534
128310,7.3741455
128311,7.6461997
128312,8.160121
128313,7.604065
128314,7.542584
128316,7.386053
128317,7.4240627
128320,7.8721147
128329,8.004956
128330,7.3275766
128332,7.4617834
128333,7.812128
128335,7.5149813
128337,7.401002
128341,7.524498
128343,7.464852
128344,7.427452
128346,7.489913
128347,7.661027
128352,7.747121
128353,7.1372414
128354,7.739652
128355,7.583854
128356,7.538558
128357,7.3070626
128358,7.26271
128361,7.204526
128364,7.515485
128366,7.3810053
128367,7.681974
128368,7.5173736
128370,7.6742826
128371,7.1085653
128377,7.4663105
128381,7.440981
128384,7.526189
128385,7.499846
128386,7.126962
128388,7.367007
128389,7.979542
128391,7.2910757
128392,7.6948676
128393,7.45981
128394,7.5110245
128395,7.268443
128398,7.2993636
128399,7.552759
128401,7.6781683
128409,7.2201796
128417,7.1378655
128419,7.394685
128422,7.668436
128423,7.259373
128424,7.4753294
128427,7.3463554
128430,7.032559
128431,7.3662634
128432,7.5570207
128433,7.290026
128437,6.925008
128438,7.524528
128439,7.263092
128441,7.6557264
128442,7.2828827
128444,7.8798323
128445,7.251077
128446,7.5854783
128447,7.460076
128448,7.3895807
128456,7.357642
128458,7.5340524
128461,7.540134
128462,7.3723454
128465,7.2900085
128469,7.283229
128472,7.206104
128476,7.2216406
128479,7.767673
128480,7.3939667
128482,7.3988237
128485,7.0542374
128486,6.9688654
128487,7.824732
128489,7.432674
128490,7.3933864
128493,6.914822
128495,7.3212924
128497,7.299697
128498,7.35369
128500,7.4045854
128501,7.604468
128504,7.3326583
128507,7.5122614
128508,7.739337
128521,7.547543
128522,7.419251
128527,7.751396
128531,7.23713
128532,7.4890676
128535,7.574763
128536,7.88114
128539,7.429865
128540,7.3039303
128543,7.388867
128544,7.562414
128546,7.5421576
128552,7.375472
128553,7.7081647
128554,7.616888
128558,7.4211
128564,7.3721056
128566,7.4490347
128567,7.454635
128568,7.761444
128569,7.455017
128575,7.373125
128576,7.3633723
128578,7.6067686
128580,7.3862057
128581,7.3886347
128584,7.647692
128586,7.442258
128587,7.407792
128590,7.105161
128593,7.0979366
128594,7.454259
128598,7.358397
128600,7.316704
128608,7.3186336
128609,7.416569
128613,7.899273
128615,7.5363636
128616,7.2629013
128618,7.6625743
128619,7.8641253
128621,7.5145426
128622,7.1341085
128623,7.6101294
128624,7.434477
128625,7.5507092
128628,7.477541
128629,7.41868
128633,7.9465585
128634,6.953364
128636,7.6398396
128637,7.1574454
128639,7.6078753
128641,7.347472
128643,7.657639
128644,7.473783
128645,7.4488044
128646,7.5210476
128647,8.095339
128655,7.5009537
128656,7.2354293
128657,7.5388236
128659,7.534864
128660,7.26692
128662,7.249292
128668,7.5290484
128670,6.95877
128672,7.2874284
128675,7.2609076
128682,7.269466
128683,7.321999
128685,7.4214067
128690,7.6046486
128700,7.415969
128702,7.360932
128704,7.3344955
128705,7.513657
128709,7.4461923
128713,7.1892376
128726,7.4390616
128730,7.424374
128731,7.209716
128733,7.269001
128734,7.1547933
128735,7.2875648
128737,7.587268
128742,7.4664297
128743,7.3858685
128744,7.459397
128745,7.437591
128746,7.6928253
128747,7.6408563
128749,7.3235965
128750,7.279704
128751,7.2647257
128752,7.480599
128753,7.6341534
128759,7.159543
128760,7.1805954
128761,7.263783
128763,7.6823525
128764,7.536008
128767,7.2410884
128768,7.635896
128769,7.3366857
128784,7.2120347
128786,7.488107
128788,7.492094
128790,7.288229
128792,7.2443757
128794,7.51198
128796,7.70617
128797,7.50381
128799,7.7803273
128800,7.413331
128803,7.5621824
128804,7.698521
128806,7.8375382
128807,7.3769436
128808,6.979524
128814,7.4267497
128816,7.6387544
128817,7.261661
128822,7.4861436
128824,7.192629
128826,7.421247
128830,7.641198
128831,7.967846
128834,7.4313693
128835,7.516121
128837,7.4254274
128840,7.3552046
128846,7.4917264
128848,7.0986757
128850,7.53587
128854,7.39654
128855,7.2848444
128856,7.3803086
128859,7.6205897
128861,7.94045
128864,7.328935
128870,7.913425
128872,7.55028
128876,7.789234
128878,6.8532286
